symbol,date,open,high,low,close,volume,adjusted
AAPL,2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,118387200,72.925628662109375
AAPL,2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.597503662109375,108872000,72.58265686035156
AAPL,2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,132079200,73.75025177001953
AAPL,2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.407501220703125,170108400,75.3167495727539
AAPL,2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,140644800,75.48702239990234
AAPL,2020-01-13,77.910003662109375,79.26750183105469,77.7874984741211,79.23999786376953,121532000,77.0997543334961
AAPL,2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,161954400,76.05863952636719
AAPL,2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,121923600,75.73271942138672
AAPL,2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,108829200,76.68135833740234
AAPL,2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,137816400,77.53031921386719
AAPL,2020-01-21,79.29750061035156,79.75499725341797,79,79.14250183105469,110843200,77.00489807128906
AAPL,2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,101832400,77.2797622680664
AAPL,2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,104472000,77.65193939208984
AAPL,2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,146537600,77.42813873291016
AAPL,2020-01-27,77.51499938964844,77.94249725341797,76.220001220703125,77.23750305175781,161940000,75.15135192871094
AAPL,2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,162234000,77.27732849121094
AAPL,2020-01-29,81.11250305175781,81.9625015258789,80.345001220703125,81.08499908447266,216229200,78.89493560791016
AAPL,2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.967498779296875,126743200,78.78060150146484
AAPL,2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,199588400,75.2875747680664
AAPL,2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,173788400,75.080810546875
AAPL,2020-02-04,78.82749938964844,79.910003662109375,78.407501220703125,79.7125015258789,136616400,77.55951690673828
AAPL,2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,118826800,78.19194030761719
AAPL,2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,105425600,79.10655212402344
AAPL,2020-02-07,80.592498779296875,80.8499984741211,79.5,80.00749969482422,117684000,78.03128814697266
AAPL,2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,109348800,78.40190124511719
AAPL,2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.902496337890625,94323200,77.92887878417969
AAPL,2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,113730400,79.7795181274414
AAPL,2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.217498779296875,94747600,79.21138763427734
AAPL,2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80113600,79.23090362548828
AAPL,2020-02-18,78.839996337890625,79.9375,78.652496337890625,79.75,152531200,77.78013610839844
AAPL,2020-02-19,80,81.14250183105469,80,80.904998779296875,93984000,78.9066162109375
AAPL,2020-02-20,80.657501220703125,81.1624984741211,79.55249786376953,80.07499694824219,100566000,78.09710693359375
AAPL,2020-02-21,79.654998779296875,80.11250305175781,77.625,78.26249694824219,129554000,76.32938385009766
AAPL,2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,222195200,72.703704833984375
AAPL,2020-02-25,75.23750305175781,75.63249969482422,71.532501220703125,72.0199966430664,230673600,70.24107360839844
AAPL,2020-02-26,71.63249969482422,74.470001220703125,71.625,73.1624984741211,198054800,71.35535430908203
AAPL,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,320605600,66.69098663330078
AAPL,2020-02-28,64.31500244140625,69.60250091552734,64.092498779296875,68.339996337890625,426510000,66.65196990966797
AAPL,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,341397200,72.8573226928711
AAPL,2020-03-03,75.9175033569336,76,71.44999694824219,72.33000183105469,319475600,70.54341888427734
AAPL,2020-03-04,74.11000061035156,75.8499984741211,73.282501220703125,75.68499755859375,219178400,73.81555938720703
AAPL,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,187572800,71.42121124267578
AAPL,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,226176800,70.47271728515625
AAPL,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,286744800,64.89887237548828
AAPL,2020-03-10,69.285003662109375,71.61000061035156,67.342498779296875,71.33499908447266,285290000,69.57299041748047
AAPL,2020-03-11,69.347503662109375,70.30500030517578,67.964996337890625,68.85749816894531,255598800,67.15669250488281
AAPL,2020-03-12,63.98500061035156,67.5,62,62.057498931884766,418474000,60.524662017822266
AAPL,2020-03-13,66.222503662109375,69.9800033569336,63.23749923706055,69.49250030517578,370732000,67.7760009765625
AAPL,2020-03-16,60.48749923706055,64.7699966430664,60,60.5525016784668,322423600,59.056846618652344
AAPL,2020-03-17,61.877498626708984,64.402496337890625,59.599998474121094,63.21500015258789,324056000,61.653568267822266
AAPL,2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,300233600,60.144287109375
AAPL,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,271857200,59.68346405029297
AAPL,2020-03-20,61.79499816894531,62.95750045776367,57,57.310001373291016,401693200,55.89442825317383
AAPL,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,336752800,54.70699691772461
AAPL,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,287531200,60.195499420166016
AAPL,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,303602000,59.8638916015625
AAPL,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,252087200,63.014102935791016
AAPL,2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,204216800,60.405181884765625
AAPL,2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,167976400,62.1290283203125
AAPL,2020-03-31,63.900001525878906,65.62249755859375,63,63.5724983215332,197002000,62.00223922729492
AAPL,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,176218400,58.739864349365234
AAPL,2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000,59.72003936767578
AAPL,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000,58.86177444458008
AAPL,2020-04-06,62.724998474121094,65.777496337890625,62.345001220703125,65.61750030517578,201820400,63.996726989746094
AAPL,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200,63.25550079345703
AAPL,2020-04-08,65.68499755859375,66.842498779296875,65.30750274658203,66.51750183105469,168895200,64.87450408935547
AAPL,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800,65.3426284790039
AAPL,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800,66.62516784667969
AAPL,2020-04-14,70,72.0625,69.51249694824219,71.76249694824219,194994800,69.98992919921875
AAPL,2020-04-15,70.5999984741211,71.5824966430664,70.157501220703125,71.10749816894531,131154400,69.35111999511719
AAPL,2020-04-16,71.845001220703125,72.05000305175781,70.5875015258789,71.67250061035156,157125200,69.90216064453125
AAPL,2020-04-17,71.17250061035156,71.73750305175781,69.214996337890625,70.69999694824219,215250000,68.95368194580078
AAPL,2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200,67.52244567871094
AAPL,2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.092498779296875,180991600,65.435302734375
AAPL,2020-04-22,68.402496337890625,69.4749984741211,68.05000305175781,69.0250015258789,116862400,67.32005310058594
AAPL,2020-04-23,68.967498779296875,70.4375,68.717498779296875,68.75749969482422,124814400,67.059173583984375
AAPL,2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200,68.9951400756836
AAPL,2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600,69.04390716552734
AAPL,2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800,67.92474365234375
AAPL,2020-04-29,71.18250274658203,72.4175033569336,70.972503662109375,71.93250274658203,137280800,70.15574645996094
AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000,71.63572692871094
AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,240616800,70.48246002197266
AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000,71.47969055175781
AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200,72.55254364013672
AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.717498779296875,75.157501220703125,142333600,73.30108642578125
AAPL,2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200,74.05937194824219
AAPL,2020-05-08,76.410003662109375,77.5875015258789,76.07250213623047,77.532501220703125,133838400,75.822113037109375
AAPL,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,77.01521301269531
AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,76.13506317138672
AAPL,2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,75.215789794921875
AAPL,2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,75.67787170410156
AAPL,2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,75.23046112060547
AAPL,2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,77.00298309326172
AAPL,2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.285003662109375,101729600,76.558013916015625
AAPL,2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,78.04692840576172
AAPL,2020-05-21,79.66500091552734,80.222503662109375,78.967498779296875,79.2125015258789,102688800,77.465057373046875
AAPL,2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.722503662109375,81803200,77.96382904052734
AAPL,2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,125522000,77.43572235107422
AAPL,2020-05-27,79.035003662109375,79.67749786376953,78.27249908447266,79.527496337890625,112945200,77.7730941772461
AAPL,2020-05-28,79.19249725341797,80.86000061035156,78.907501220703125,79.5625,133560800,77.807342529296875
AAPL,2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,77.73152160644531
AAPL,2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,78.6874771118164
AAPL,2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,79.05177307128906
AAPL,2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.279998779296875,104491200,79.48694610595703
AAPL,2020-06-04,81.097503662109375,81.404998779296875,80.19499969482422,80.58000183105469,87560400,78.802398681640625
AAPL,2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,81.0467529296875
AAPL,2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,81.52595520019531
AAPL,2020-06-09,83.035003662109375,86.402496337890625,83.00250244140625,85.99749755859375,147712400,84.10038757324219
AAPL,2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,86.2640609741211
AAPL,2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,82.12248992919922
AAPL,2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,82.83148956298828
AAPL,2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800,83.85589599609375
AAPL,2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800,86.0782699584961
AAPL,2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400,85.95845794677734
AAPL,2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400,85.99269104003906
AAPL,2020-06-19,88.660003662109375,89.13999938964844,86.2874984741211,87.43000030517578,264476000,85.50127410888672
AAPL,2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.717498779296875,135445200,87.738311767578125
AAPL,2020-06-23,91,93.095001220703125,90.56749725341797,91.63249969482422,212155600,89.61109161376953
AAPL,2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200,88.02925109863281
AAPL,2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400,89.1978759765625
AAPL,2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.407501220703125,205256800,86.45721435546875
AAPL,2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000,88.44976043701172
AAPL,2020-06-30,90.0199966430664,91.49500274658203,90,91.19999694824219,140223200,89.18810272216797
AAPL,2020-07-01,91.279998779296875,91.839996337890625,90.97750091552734,91.027496337890625,110737200,89.01941680908203
AAPL,2020-07-02,91.9625015258789,92.61750030517578,90.910003662109375,91.027496337890625,114041600,89.01941680908203
AAPL,2020-07-06,92.5,93.94499969482422,92.467498779296875,93.4625015258789,118655600,91.40069580078125
AAPL,2020-07-07,93.85250091552734,94.654998779296875,93.05750274658203,93.17250061035156,112424400,91.11708068847656
AAPL,2020-07-08,94.18000030517578,95.375,94.089996337890625,95.342498779296875,117092000,93.239227294921875
AAPL,2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800,93.64019012451172
AAPL,2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200,93.803985595703125
AAPL,2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200,93.3712387084961
AAPL,2020-07-14,94.839996337890625,97.25499725341797,93.87750244140625,97.05750274658203,170989200,94.91638946533203
AAPL,2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000,95.56916809082031
AAPL,2020-07-16,96.5625,97.404998779296875,95.904998779296875,96.52249908447266,110577600,94.39320373535156
AAPL,2020-07-17,96.98750305175781,97.14749908447266,95.839996337890625,96.32749938964844,92186800,94.20250701904297
AAPL,2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,90318000,96.18769836425781
AAPL,2020-07-21,99.17250061035156,99.25,96.74250030517578,97,103433200,94.86016845703125
AAPL,2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600,95.12664794921875
AAPL,2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.845001220703125,197004400,90.79681396484375
AAPL,2020-07-24,90.98750305175781,92.970001220703125,89.1449966430664,92.61499786376953,185438800,90.57189178466797
AAPL,2020-07-27,93.70999908447266,94.904998779296875,93.4800033569336,94.80999755859375,121214000,92.71846008300781
AAPL,2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600,91.19532775878906
AAPL,2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200,92.94339752197266
AAPL,2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000,94.068023681640625
AAPL,2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800,103.91588592529297
AAPL,2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200,106.5343017578125
AAPL,2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600,107.24576568603516
AAPL,2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800,107.6344985961914
AAPL,2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789063,202428800,111.38977813720703
AAPL,2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600,108.85725402832031
AAPL,2020-08-10,112.5999984741211,113.7750015258789,110,112.72750091552734,212403600,110.4394760131836
AAPL,2020-08-11,111.97000122070313,112.48249816894531,109.10749816894531,109.375,187902400,107.1550064086914
AAPL,2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000,110.71623229980469
AAPL,2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000,112.67565155029297
AAPL,2020-08-14,114.83000183105469,115,113.04499816894531,114.90750122070313,165565200,112.57524108886719
AAPL,2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600,112.28130340576172
AAPL,2020-08-18,114.35250091552734,116,114.00749969482422,115.5625,105633600,113.21693420410156
AAPL,2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000,113.3589859008789
AAPL,2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200,115.87438201904297
AAPL,2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800,121.84567260742188
AAPL,2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600,123.302978515625
AAPL,2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600,122.29142761230469
AAPL,2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,123.9544677734375
AAPL,2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400,122.47268676757813
AAPL,2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000,122.27427673339844
AAPL,2020-08-31,127.58000183105469,131,126,129.0399932861328,225702700,126.42086791992188
AAPL,2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100,131.45655822753906
AAPL,2020-09-02,137.58999633789063,137.97999572753906,127,131.39999389648438,200119000,128.73297119140625
AAPL,2020-09-03,126.91000366210938,128.83999633789063,120.5,120.87999725341797,257599600,118.42649841308594
AAPL,2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200,118.50487518310547
AAPL,2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600,110.53008270263672
AAPL,2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500,114.93875885009766
AAPL,2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,182274400,111.18649291992188
AAPL,2020-09-11,114.56999969482422,115.2300033569336,110,112,180860300,109.72674560546875
AAPL,2020-09-14,114.72000122070313,115.93000030517578,112.80000305175781,115.36000061035156,140150100,113.01852416992188
AAPL,2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000,113.19489288330078
AAPL,2020-09-16,115.2300033569336,116,112.04000091552734,112.12999725341797,154679000,109.85409545898438
AAPL,2020-09-17,109.72000122070313,112.19999694824219,108.70999908447266,110.33999633789063,178011000,108.10043334960938
AAPL,2020-09-18,110.4000015258789,110.87999725341797,106.08999633789063,106.83999633789063,287104900,104.67144775390625
AAPL,2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800,107.84571075439453
AAPL,2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400,109.54058837890625
AAPL,2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700,104.94578552246094
AAPL,2020-09-24,105.16999816894531,110.25,105,108.22000122070313,167743300,106.02345275878906
AAPL,2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400,110.00103759765625
AAPL,2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400,112.62666320800781
AAPL,2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789063,99382200,111.77432250976563
AAPL,2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200,113.45940399169922
AAPL,2020-10-01,117.63999938964844,117.72000122070313,115.83000183105469,116.79000091552734,116120400,114.41952514648438
AAPL,2020-10-02,112.88999938964844,115.37000274658203,112.22000122070313,113.0199966430664,144712000,110.72603607177734
AAPL,2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800,114.1353988647461
AAPL,2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200,110.86318969726563
AAPL,2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000,112.74423217773438
AAPL,2020-10-08,116.25,116.4000015258789,114.58999633789063,114.97000122070313,83477200,112.63645935058594
AAPL,2020-10-09,115.27999877929688,117,114.91999816894531,116.97000122070313,100506900,114.59585571289063
AAPL,2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800,121.87504577636719
AAPL,2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500,118.64203643798828
AAPL,2020-10-14,121,123.02999877929688,119.62000274658203,121.19000244140625,150712000,118.73021697998047
AAPL,2020-10-15,118.72000122070313,121.19999694824219,118.1500015258789,120.70999908447266,112559200,118.25994873046875
AAPL,2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800,116.60425567626953
AAPL,2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300,113.6259536743164
AAPL,2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700,115.1249008178711
AAPL,2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000,114.4979019165039
AAPL,2020-10-22,117.44999694824219,118.04000091552734,114.58999633789063,115.75,101988000,113.40062713623047
AAPL,2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600,112.70504760742188
AAPL,2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850700,112.71482849121094
AAPL,2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800,114.2333755493164
AAPL,2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800,108.94296264648438
AAPL,2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200,112.97935485839844
AAPL,2020-10-30,111.05999755859375,111.98999786376953,107.72000122070313,108.86000061035156,190272600,106.65045928955078
AAPL,2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900,106.56230163574219
AAPL,2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400,108.19841003417969
AAPL,2020-11-04,114.13999938964844,115.58999633789063,112.3499984741211,114.94999694824219,138235500,112.61685943603516
AAPL,2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100,116.61405181884766
AAPL,2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900,116.48155212402344
AAPL,2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300,114.1556625366211
AAPL,2020-11-10,115.55000305175781,117.58999633789063,114.12999725341797,115.97000122070313,138023400,113.81217193603516
AAPL,2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000,117.26667785644531
AAPL,2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300,116.99188232421875
AAPL,2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900,117.04096221923828
AAPL,2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000,118.0616226196289
AAPL,2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000,117.16852569580078
AAPL,2020-11-18,118.61000061035156,119.81999969482422,118,118.02999877929688,76322100,115.83384704589844
AAPL,2020-11-19,117.58999633789063,119.05999755859375,116.80999755859375,118.63999938964844,74113000,116.43248748779297
AAPL,2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789063,73604300,115.15666198730469
AAPL,2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300,111.73160552978516
AAPL,2020-11-24,113.91000366210938,115.8499984741211,112.58999633789063,115.16999816894531,113874200,113.02706909179688
AAPL,2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200,113.87105560302734
AAPL,2020-11-27,116.56999969482422,117.48999786376953,116.22000122070313,116.58999633789063,46691300,114.42062377929688
AAPL,2020-11-30,116.97000122070313,120.97000122070313,116.80999755859375,119.05000305175781,169410200,116.83486938476563
AAPL,2020-12-01,121.01000213623047,123.47000122070313,120.01000213623047,122.72000122070313,127728200,120.43658447265625
AAPL,2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200,120.78988647460938
AAPL,2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600,120.6524887084961
AAPL,2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400,119.97532653808594
AAPL,2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,86712000,121.44743347167969
AAPL,2020-12-08,124.37000274658203,124.9800033569336,123.08999633789063,124.37999725341797,82225500,122.06568145751953
AAPL,2020-12-09,124.52999877929688,125.94999694824219,121,121.77999877929688,115089200,119.51406860351563
AAPL,2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200,120.9468994140625
AAPL,2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800,120.13235473632813
AAPL,2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500,119.51406860351563
AAPL,2020-12-15,124.33999633789063,127.9000015258789,124.12999725341797,127.87999725341797,157243700,125.50057220458984
AAPL,2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208600,125.4318618774414
AAPL,2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800,126.3053207397461
AAPL,2020-12-18,128.9600067138672,129.10000610351563,126.12000274658203,126.66000366210938,192541500,124.30326843261719
AAPL,2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251600,125.84406280517578
AAPL,2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800,129.4261474609375
AAPL,2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700,128.52328491210938
AAPL,2020-12-24,131.32000732421875,133.4600067138672,131.10000610351563,131.97000122070313,54930100,129.51446533203125
AAPL,2020-12-28,133.99000549316406,137.33999633789063,133.50999450683594,136.69000244140625,124486200,134.14663696289063
AAPL,2020-12-29,138.0500030517578,138.7899932861328,134.33999633789063,134.8699951171875,121047300,132.36048889160156
AAPL,2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070313,96452100,131.2318878173828
AAPL,2020-12-31,134.0800018310547,134.74000549316406,131.72000122070313,132.69000244140625,99116600,130.2210693359375
AAPL,2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,143301900,127.0020980834961
AAPL,2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664900,128.5723114013672
AAPL,2021-01-06,127.72000122070313,131.0500030517578,126.37999725341797,126.5999984741211,155088000,124.24437713623047
AAPL,2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,109578200,128.48399353027344
AAPL,2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,105158200,129.59298706054688
AAPL,2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,100384500,126.58010864257813
